,filename,source,subset,class,plant,pred
7870,2f3c483a-b18d-4571-8c00-fb24f166d328___RS_Erly.B_7667.JPG,plant_village,test,early_blight,tomato,tomato
7876,30542417-544f-4bd5-9fa6-bdeb844c11a4___RS_Erly.B_6454.JPG,plant_village,test,early_blight,tomato,tomato
7878,3064e2fc-3a71-4a66-8cd1-dc76ebc0c2e6___RS_Erly.B_7345.JPG,plant_village,test,early_blight,tomato,tomato
7879,3069555f-45e9-4208-bc5e-015ce47e34e2___RS_Erly.B_7663.JPG,plant_village,test,early_blight,tomato,tomato
7882,30e6be40-743f-49c1-a736-e279d53ffdd7___RS_Erly.B_7862.JPG,plant_village,test,early_blight,tomato,tomato
7883,30f2c918-bb60-4d4f-b171-7fecdfac7cac___RS_Erly.B_9543.JPG,plant_village,test,early_blight,tomato,tomato
7889,3253ff4e-90ab-475a-89d2-f99875c53367___RS_Erly.B_8356.JPG,plant_village,test,early_blight,tomato,tomato
7890,325b9138-a030-4156-ae85-20de17e89f7e___RS_Erly.B_7807.JPG,plant_village,test,early_blight,tomato,tomato
7893,32e59188-5c46-4369-8991-5acfa253263b___RS_Erly.B_7781.JPG,plant_village,test,early_blight,tomato,tomato
7894,32f37240-9abc-4a4d-8c62-37ee3e89d0b6___RS_Erly.B_6424.JPG,plant_village,test,early_blight,tomato,tomato
7896,33cd99f1-1f8a-497b-b4fc-60ff78af4b8a___RS_Erly.B_8378.JPG,plant_village,test,early_blight,tomato,tomato
7899,345b59b4-87fd-43a2-9783-fed3e492c4d7___RS_Erly.B_7402.JPG,plant_village,test,early_blight,tomato,tomato
7904,3596fc7f-e79e-44f5-862a-f177db2960f6___RS_Erly.B_6386.JPG,plant_village,test,early_blight,tomato,tomato
7905,366e550d-8604-44cd-b239-325d9e14a4f4___RS_Erly.B_6378.JPG,plant_village,test,early_blight,tomato,tomato
7909,375a4113-c296-4b3a-897b-da6f4ac660dc___RS_Erly.B_6408.JPG,plant_village,test,early_blight,tomato,tomato
7912,3889a459-3e30-4345-83e1-57c68b32af30___RS_Erly.B_7638.JPG,plant_village,test,early_blight,tomato,tomato
7913,389a93c4-2ea1-4df5-94c6-01ea8ad856db___RS_Erly.B_7720.JPG,plant_village,test,early_blight,tomato,tomato
7919,398d72f7-db26-4138-9364-eb506f9495f4___RS_Erly.B_9450.JPG,plant_village,test,early_blight,tomato,tomato
7926,3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B_7653.JPG,plant_village,test,early_blight,tomato,tomato
7927,3af16e88-1b4d-46d5-a099-7450600f11e8___RS_Erly.B_9545.JPG,plant_village,test,early_blight,tomato,tomato
7929,3b1caf5d-9b90-4adc-bde6-8a16af479f0a___RS_Erly.B_8270.JPG,plant_village,test,early_blight,tomato,tomato
7931,3b86d42f-4b22-4bfe-bfa9-ec4567c886dc___RS_Erly.B_7823.JPG,plant_village,test,early_blight,tomato,tomato
7942,3e9cd8a5-ebe7-4a65-940c-7fd721195c73___RS_Erly.B_7616.JPG,plant_village,test,early_blight,tomato,tomato
7944,3f35dad7-734b-46ee-8193-09fd3c8562ff___RS_Erly.B_7600.JPG,plant_village,test,early_blight,tomato,tomato
7946,4065f166-5f48-4277-9f51-7aa61dbd4b48___RS_Erly.B_8399.JPG,plant_village,test,early_blight,tomato,tomato
7947,407d9731-c2d8-48c1-8712-9719c185791c___RS_Erly.B_9496.JPG,plant_village,test,early_blight,tomato,tomato
7949,40e8b878-dc2f-4cbd-ac31-c07f372bb0fa___RS_Erly.B_7369.JPG,plant_village,test,early_blight,tomato,tomato
7958,42ee69ea-4c2d-4e65-9c66-e3154dd08375___RS_Erly.B_8428.JPG,plant_village,test,early_blight,tomato,tomato
7964,467b230b-ca0c-4f44-bf22-3e6e0454d51a___RS_Erly.B_9429.JPG,plant_village,test,early_blight,tomato,tomato
7966,468dba17-366a-422f-b3b6-061261942b0d___RS_Erly.B_7853.JPG,plant_village,test,early_blight,tomato,tomato
7967,47465f0e-80ef-4641-b24b-7147dd82596d___RS_Erly.B_9473.JPG,plant_village,test,early_blight,tomato,tomato
7969,47e03272-d314-4928-bf7c-eda3ba6e7371___RS_Erly.B_7380.JPG,plant_village,test,early_blight,tomato,tomato
7973,4845b02b-1b59-454b-8aae-c4df6c02cbd8___RS_Erly.B_7660.JPG,plant_village,test,early_blight,tomato,tomato
7975,48dd3efc-400d-4b81-a569-13a51083df58___RS_Erly.B_7718.JPG,plant_village,test,early_blight,tomato,tomato
7976,493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B_7583.JPG,plant_village,test,early_blight,tomato,tomato
7979,49c8f57f-3418-45db-b807-6192c20dfc6a___RS_Erly.B_7784.JPG,plant_village,test,early_blight,tomato,tomato
7981,4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B_7765.JPG,plant_village,test,early_blight,tomato,tomato
7984,4c1481fd-12fa-4729-9de6-35c7fae918a5___RS_Erly.B_7430.JPG,plant_village,test,early_blight,tomato,tomato
7986,4c5f5a51-0ea2-477b-a0bf-e0d511f53e87___RS_Erly.B_6397.JPG,plant_village,test,early_blight,tomato,tomato
7987,4c927622-ea22-4718-8e36-319218ee53bf___RS_Erly.B_7712.JPG,plant_village,test,early_blight,tomato,tomato
7988,4cbe4896-66b5-4834-8eb7-5baf49ed2f7d___RS_Erly.B_8354.JPG,plant_village,test,early_blight,tomato,tomato
7991,4d4da4c4-3de3-4eb5-93d4-a78bf274270b___RS_Erly.B_9538.JPG,plant_village,test,early_blight,tomato,tomato
7995,4deeae7f-b339-4d5b-969c-b69ea27c1636___RS_Erly.B_7736.JPG,plant_village,test,early_blight,tomato,tomato
7996,4e24576f-00c2-494f-b47b-b2b3885b4749___RS_Erly.B_8279.JPG,plant_village,test,early_blight,tomato,tomato
7997,4e3c2c95-69ca-41d4-9b08-4e0bb7f425eb___RS_Erly.B_7469.JPG,plant_village,test,early_blight,tomato,tomato
8000,4e8e92ba-46f4-4e49-850b-71019f6c8640___RS_Erly.B_6346.JPG,plant_village,test,early_blight,tomato,tomato
8004,4f4ef45f-80b4-4fde-b052-f932d2b5a9f3___RS_Erly.B_9410.JPG,plant_village,test,early_blight,tomato,tomato
8006,4fd3f0e7-cdd9-4151-8734-5f0ad1f52614___RS_Erly.B_9564.JPG,plant_village,test,early_blight,tomato,tomato
8014,51f589f7-d843-4d5d-8c5a-385951f58865___RS_Erly.B_9424.JPG,plant_village,test,early_blight,tomato,tomato
8015,52082b15-4350-415a-be8c-bb0e0fc3ab88___RS_Erly.B_6332.JPG,plant_village,test,early_blight,tomato,tomato
8016,52232f20-1d2d-4545-9a5c-76ed0f608bd2___RS_Erly.B_6445.JPG,plant_village,test,early_blight,tomato,tomato
8025,54b09b2b-afe1-42ab-b889-7190495f1e16___RS_Erly.B_7684.JPG,plant_village,test,early_blight,tomato,tomato
8027,54e98d19-a7a0-44d8-a004-1eaee5f3610b___RS_Erly.B_7348.JPG,plant_village,test,early_blight,tomato,tomato
8031,5592a349-b19a-4fe8-a131-a89bbae8b655___RS_Erly.B_7474.JPG,plant_village,test,early_blight,tomato,tomato
8032,5595a78c-8a56-4ee2-b085-a96c6fb67846___RS_Erly.B_7716.JPG,plant_village,test,early_blight,tomato,tomato
8037,573fc55b-8a73-48ba-b916-5d7f397977e4___RS_Erly.B_8384.JPG,plant_village,test,early_blight,tomato,tomato
8041,583a02eb-f2f2-4a62-8455-f77e08fc19c4___RS_Erly.B_8266.JPG,plant_village,test,early_blight,tomato,tomato
8044,59cbcb57-16e3-4e35-a1d6-8672678c9d8d___RS_Erly.B_6489.JPG,plant_village,test,early_blight,tomato,tomato
8045,59dbd132-6e6c-4127-a218-b7602cbee670___RS_Erly.B_9449.JPG,plant_village,test,early_blight,tomato,tomato
8046,59fbd532-f75e-4c09-be68-3707d1323868___RS_Erly.B_7863.JPG,plant_village,test,early_blight,tomato,tomato
8047,5a05e4e9-74d1-40a8-aca2-dc3500ef5fbc___RS_Erly.B_9489.JPG,plant_village,test,early_blight,tomato,tomato
8048,5a0ff573-924f-48c8-a3ef-ed82995ed145___RS_Erly.B_6478.JPG,plant_village,test,early_blight,tomato,tomato
8052,5ac54e63-40a4-4651-a900-fd3ab4d32bae___RS_Erly.B_7727.JPG,plant_village,test,early_blight,tomato,tomato
8053,5ad16a00-4f2d-4872-a45c-80250b507ecc___RS_Erly.B_9378.JPG,plant_village,test,early_blight,tomato,potato
8055,5b71fe03-84fc-4866-9bf8-e557ce918c6e___RS_Erly.B_9580.JPG,plant_village,test,early_blight,tomato,tomato
8057,5ba2c9ec-1d6f-4870-933d-6c9d05833d47___RS_Erly.B_6337.JPG,plant_village,test,early_blight,tomato,tomato
8059,5bbfc062-042e-4929-98ba-fd034a03092d___RS_Erly.B_7581.JPG,plant_village,test,early_blight,tomato,tomato
8064,5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B_6350.JPG,plant_village,test,early_blight,tomato,tomato
8065,5d0f4647-6f88-4c84-bacf-d6bc4d469c4d___RS_Erly.B_8411.JPG,plant_village,test,early_blight,tomato,tomato
8071,5e10503d-8b4e-4215-9128-b92b48fce53d___RS_Erly.B_7559.JPG,plant_village,test,early_blight,tomato,tomato
8072,5f96c793-8015-458b-b3fe-7e718b673b1b___RS_Erly.B_7813.JPG,plant_village,test,early_blight,tomato,tomato
8073,5fc7639c-d04d-40bc-bbd3-68bf11183ed9___RS_Erly.B_7745.JPG,plant_village,test,early_blight,tomato,tomato
8074,5fdc3c4f-b88a-4aef-8a56-87336f220ff4___RS_Erly.B_6376.JPG,plant_village,test,early_blight,tomato,tomato
8080,605e0af6-415f-4e25-8f0d-a8f36371732b___RS_Erly.B_7827.JPG,plant_village,test,early_blight,tomato,tomato
8083,611a3c58-8a99-401e-9745-592b55bddb85___RS_Erly.B_7679.JPG,plant_village,test,early_blight,tomato,tomato
8091,6376d980-2b10-4990-a58d-ca0e7dfc6af3___RS_Erly.B_8215.JPG,plant_village,test,early_blight,tomato,tomato
8098,64fd8cac-b985-45c1-9a5d-5f2f49381047___RS_Erly.B_9494.JPG,plant_village,test,early_blight,tomato,tomato
8100,65568918-2d9c-4f0c-aa9d-3f4fa8b9a60c___RS_Erly.B_7354.JPG,plant_village,test,early_blight,tomato,tomato
8102,65590648-dcda-4455-b1ca-9311e4e6d0af___RS_Erly.B_7659.JPG,plant_village,test,early_blight,tomato,tomato
8104,65bcbda1-eee5-4bab-ab07-128c2a2f8ed4___RS_Erly.B_7461.JPG,plant_village,test,early_blight,tomato,tomato
8107,669eda4d-aa2e-4d84-9146-c96b047eb70e___RS_Erly.B_6369.JPG,plant_village,test,early_blight,tomato,tomato
8109,66eef337-720e-4166-a1d0-a9d3ce7f96f3___RS_Erly.B_6422.JPG,plant_village,test,early_blight,tomato,tomato
8113,680b86dc-14e0-4668-95c8-776193015146___RS_Erly.B_7854.JPG,plant_village,test,early_blight,tomato,tomato
8114,6873f362-d13b-41f7-a44d-da51875e46f1___RS_Erly.B_9436.JPG,plant_village,test,early_blight,tomato,tomato
8115,68d12608-22a0-4b11-ab99-37cb4cd6fdce___RS_Erly.B_6392.JPG,plant_village,test,early_blight,tomato,tomato
8120,69ec13bc-48bf-4a91-adc0-acb4386979ac___RS_Erly.B_7732.JPG,plant_village,test,early_blight,tomato,tomato
8121,6a6f1594-62fa-487a-a51f-38b86e7483cf___RS_Erly.B_6360.JPG,plant_village,test,early_blight,tomato,tomato
8122,6b52f204-547d-47aa-926c-b9508a5e6cbc___RS_Erly.B_7434.JPG,plant_village,test,early_blight,tomato,tomato
8124,6c124f22-619b-44fc-a3d1-231286d4bfda___RS_Erly.B_6403.JPG,plant_village,test,early_blight,tomato,tomato
8125,6c3feee9-23a8-46c4-8ded-5b0ef2e49ff5___RS_Erly.B_9370.JPG,plant_village,test,early_blight,tomato,tomato
8126,6c5baf51-ae97-41dd-9728-1995177e3b6a___RS_Erly.B_7723.JPG,plant_village,test,early_blight,tomato,tomato
8131,6efab540-3bb1-47fd-b55f-ed447305f500___RS_Erly.B_7397.JPG,plant_village,test,early_blight,tomato,tomato
8135,70d0d259-85a6-4be5-8d47-dba059c5c259___RS_Erly.B_7539.JPG,plant_village,test,early_blight,tomato,tomato
8137,70ef2f0f-3070-443d-b94f-983b87b41791___RS_Erly.B_9385.JPG,plant_village,test,early_blight,tomato,tomato
8139,71eb9b0a-a7ea-47a0-8108-71949d74e22d___RS_Erly.B_7557.JPG,plant_village,test,early_blight,tomato,tomato
8159,7763d482-8290-46f4-83aa-edb87ae15297___RS_Erly.B_7766.JPG,plant_village,test,early_blight,tomato,tomato
8164,7828bbde-4f60-441e-be89-6cedd12f1c1c___RS_Erly.B_7830.JPG,plant_village,test,early_blight,tomato,tomato
8166,7984dac1-acc8-466a-bbee-7377ea702462___RS_Erly.B_8386.JPG,plant_village,test,early_blight,tomato,tomato
8174,7b32caa4-0d67-4b84-a1bf-cf9dffd7ffe5___RS_Erly.B_6405.JPG,plant_village,test,early_blight,tomato,tomato
8185,7d8a95e9-ea83-44f4-9f7c-ad4692b1ce1f___RS_Erly.B_7534.JPG,plant_village,test,early_blight,tomato,tomato
8186,7dc08826-98ed-4885-abfe-85beedbd8cab___RS_Erly.B_9498.JPG,plant_village,test,early_blight,tomato,tomato
8189,7ea52c28-a4c6-4e12-a4d2-59fbb1c441d8___RS_Erly.B_7747.JPG,plant_village,test,early_blight,tomato,tomato
8192,801083ae-26f9-4a9a-9e9a-f73fb18b67e5___RS_Erly.B_7363.JPG,plant_village,test,early_blight,tomato,tomato
8197,80c0ed57-74c8-4e02-9cd4-5c29ae099594___RS_Erly.B_6447.JPG,plant_village,test,early_blight,tomato,tomato
8199,815fb4d0-7902-45a2-a7c7-2ee400a2e25a___RS_Erly.B_7646.JPG,plant_village,test,early_blight,tomato,tomato
8202,82b12772-f0ea-4d47-9e1e-8f03bb1c20c5___RS_Erly.B_7429.JPG,plant_village,test,early_blight,tomato,tomato
8203,8387d34a-777f-457f-82ed-24856d75f0cc___RS_Erly.B_6394.JPG,plant_village,test,early_blight,tomato,tomato
8204,8405be22-ecbb-4cec-a87d-e0d454b9926d___RS_Erly.B_7847.JPG,plant_village,test,early_blight,tomato,tomato
8210,8597694d-3162-40ab-9f5b-e8c7cf03e045___RS_Erly.B_9485.JPG,plant_village,test,early_blight,tomato,tomato
8214,8647963f-aacb-44f3-82bc-fa749bc65694___RS_Erly.B_6391.JPG,plant_village,test,early_blight,tomato,tomato
8215,8714986a-ae97-489a-8259-67411bfa2379___RS_Erly.B_9400.JPG,plant_village,test,early_blight,tomato,tomato
8218,87725f1b-be8c-42b8-8eed-671b0c52276d___RS_Erly.B_7431.JPG,plant_village,test,early_blight,tomato,tomato
8220,87b9735b-4018-4b28-b0b3-422a184a6716___RS_Erly.B_7509.JPG,plant_village,test,early_blight,tomato,tomato
8221,8824899d-1dce-4729-860b-336d563bc268___RS_Erly.B_7837.JPG,plant_village,test,early_blight,tomato,tomato
8224,89e0c6b5-8812-4a16-92eb-e63401b50051___RS_Erly.B_9589.JPG,plant_village,test,early_blight,tomato,tomato
8239,8eba4e89-f5bf-45d4-be9b-30dfde83f538___RS_Erly.B_7586.JPG,plant_village,test,early_blight,tomato,tomato
8243,8f92a1b1-c99e-48b4-8cd2-d0bd09bc6a6b___RS_Erly.B_9479.JPG,plant_village,test,early_blight,tomato,tomato
8244,8f9b3d86-42dd-4932-b638-8376529afcaa___RS_Erly.B_9575.JPG,plant_village,test,early_blight,tomato,tomato
8250,90c69e4c-c526-4f72-b0b0-4127fc6acb0a___RS_Erly.B_7782.JPG,plant_village,test,early_blight,tomato,tomato
8252,90fd6e55-0c2c-4c8e-8742-5a87bc669633___RS_Erly.B_7356.JPG,plant_village,test,early_blight,tomato,tomato
8255,92df4dc7-e952-4454-9fed-a7897d16903b___RS_Erly.B_6448.JPG,plant_village,test,early_blight,tomato,tomato
8264,9498ce3a-8dc1-43ec-aeec-a05825cf9af2___RS_Erly.B_7820.JPG,plant_village,test,early_blight,tomato,tomato
8265,957be08a-9b4f-4c28-9908-622fdb996f1c___RS_Erly.B_7591.JPG,plant_village,test,early_blight,tomato,tomato
8270,964b07f8-2eb7-45b4-9ac8-79ec296b1655___RS_Erly.B_7378.JPG,plant_village,test,early_blight,tomato,tomato
8272,96aa2fd2-d8dc-4650-9b56-7b0f25f27edf___RS_Erly.B_7821.JPG,plant_village,test,early_blight,tomato,tomato
8275,98009062-b345-4f14-bc90-f458e6027918___RS_Erly.B_7411.JPG,plant_village,test,early_blight,tomato,tomato
8276,983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B_7661.JPG,plant_village,test,early_blight,tomato,tomato
8290,9cd2e960-3941-4b60-84fb-0ed227c26ed7___RS_Erly.B_7839.JPG,plant_village,test,early_blight,tomato,tomato
8295,9e8f1cbd-f128-47f3-b90d-9c8dc1efcb78___RS_Erly.B_7425.JPG,plant_village,test,early_blight,tomato,tomato
8301,9f98d981-b130-4238-aa34-21b0edfc1eaf___RS_Erly.B_7806.JPG,plant_village,test,early_blight,tomato,tomato
8303,a007bf16-ab14-4d3c-99b1-0710882cbb17___RS_Erly.B_9388.JPG,plant_village,test,early_blight,tomato,tomato
8304,a00845f3-9a14-474b-967c-82b7ea7b314f___RS_Erly.B_7550.JPG,plant_village,test,early_blight,tomato,tomato
8305,a0cb35c3-0ae6-4b64-a42f-d14006f3d315___RS_Erly.B_7357.JPG,plant_village,test,early_blight,tomato,tomato
8310,a20bd77c-4ecf-473c-89aa-329b1719fbe1___RS_Erly.B_7639.JPG,plant_village,test,early_blight,tomato,tomato
8311,a24d6927-cb21-4d9b-acc1-780ef36cbbf8___RS_Erly.B_7671.JPG,plant_village,test,early_blight,tomato,tomato
8315,a2da7455-c116-4d02-b506-89183f817d78___RS_Erly.B_9371.JPG,plant_village,test,early_blight,tomato,tomato
8316,a2ec9710-99ea-4dc5-a88c-69974e0557dc___RS_Erly.B_9412.JPG,plant_village,test,early_blight,tomato,tomato
8317,a3611dae-1359-41af-b506-0b012c37a451___RS_Erly.B_7368.JPG,plant_village,test,early_blight,tomato,tomato
8321,a442ef7e-3c93-45d9-85c0-5fa66fe32bb8___RS_Erly.B_7504.JPG,plant_village,test,early_blight,tomato,tomato
8326,a54e9f9d-e56b-4097-83c2-b137f9111edf___RS_Erly.B_9411.JPG,plant_village,test,early_blight,tomato,tomato
8333,a725f34d-c57c-4189-9ec8-6aeec7fb6a78___RS_Erly.B_6452.JPG,plant_village,test,early_blight,tomato,tomato
8335,a7a4d12c-61bf-401d-ab88-0572c4dec56d___RS_Erly.B_9464.JPG,plant_village,test,early_blight,tomato,tomato
8336,a7aac68f-92a8-42dd-ad5b-662c172fa594___RS_Erly.B_7579.JPG,plant_village,test,early_blight,tomato,tomato
8338,a87f4fa1-5d7b-42e9-81ed-127aa62ad1e6___RS_Erly.B_8258.JPG,plant_village,test,early_blight,tomato,tomato
8340,a8b2bbbc-5bef-4ef4-8322-48cde639a9aa___RS_Erly.B_7438.JPG,plant_village,test,early_blight,tomato,tomato
8345,a98a655f-a2f5-44eb-a73b-edf25ca85921___RS_Erly.B_6351.JPG,plant_village,test,early_blight,tomato,tomato
8346,a9a349e8-bf20-4495-8db5-70ca9293608d___RS_Erly.B_7367.JPG,plant_village,test,early_blight,tomato,tomato
8349,ab26012b-d88e-4b69-b985-1cba46315762___RS_Erly.B_9468.JPG,plant_village,test,early_blight,tomato,tomato
8351,ab6d16d4-8426-472d-9644-61609392cd6a___RS_Erly.B_7628.JPG,plant_village,test,early_blight,tomato,tomato
8356,ac804481-f1b0-498c-a6af-a66da467f84e___RS_Erly.B_7760.JPG,plant_village,test,early_blight,tomato,tomato
8357,aca65de6-6464-4f8c-803d-b55f92f950f8___RS_Erly.B_6663.JPG,plant_village,test,early_blight,tomato,tomato
8362,ad898210-9539-4fe4-abf0-a568b57ff205___RS_Erly.B_6336.JPG,plant_village,test,early_blight,tomato,tomato
8380,b4cfa208-cee0-4383-b0e2-6988814fbb9a___RS_Erly.B_7645.JPG,plant_village,test,early_blight,tomato,tomato
8383,b5367f51-874a-4202-a6b6-02327196fd93___RS_Erly.B_8235.JPG,plant_village,test,early_blight,tomato,tomato
8384,b559ff8f-efd7-4897-8596-69447c2e6b89___RS_Erly.B_6409.JPG,plant_village,test,early_blight,tomato,tomato
8386,b58d7a66-097f-4167-abae-92f865407d90___RS_Erly.B_7845.JPG,plant_village,test,early_blight,tomato,tomato
8388,b60702b4-a7dd-4201-bfcc-4a13c7dcc44f___RS_Erly.B_7657.JPG,plant_village,test,early_blight,tomato,tomato
8389,b63549aa-e944-482e-9329-3b1fb95f92c8___RS_Erly.B_9597.JPG,plant_village,test,early_blight,tomato,tomato
8400,b868515e-a566-4b0b-9633-30203270943f___RS_Erly.B_9401.JPG,plant_village,test,early_blight,tomato,tomato
8414,bbaa5bf2-ded0-422a-babb-350da80266a9___RS_Erly.B_7575.JPG,plant_village,test,early_blight,tomato,tomato
8415,bbb5a1cf-9b5f-4e2f-9e3d-e04a241c2806___RS_Erly.B_8283.JPG,plant_village,test,early_blight,tomato,tomato
8416,bbcccb3c-bcf2-4dc9-b2e2-6aecd86f52d5___RS_Erly.B_8370.JPG,plant_village,test,early_blight,tomato,tomato
8418,bc351ae2-a270-4e17-aff9-b1f559f665f3___RS_Erly.B_7634.JPG,plant_village,test,early_blight,tomato,tomato
8419,bc894aa4-76ca-427e-a964-e86236fc0217___RS_Erly.B_7526.JPG,plant_village,test,early_blight,tomato,tomato
8420,bcae6e76-f374-446e-b5c3-a7d18f1444f6___RS_Erly.B_7643.JPG,plant_village,test,early_blight,tomato,tomato
8431,c084fdcc-8347-4e73-be57-e66840ffba28___RS_Erly.B_7787.JPG,plant_village,test,early_blight,tomato,tomato
8438,c27f6ed4-7ae2-4187-8e96-edafd886f123___RS_Erly.B_7618.JPG,plant_village,test,early_blight,tomato,tomato
8440,c2a64948-bda7-4a89-aec6-be714ba7cf99___RS_Erly.B_8330.JPG,plant_village,test,early_blight,tomato,tomato
8442,c3e85d27-e5e0-4897-a039-22640e696184___RS_Erly.B_9459.JPG,plant_village,test,early_blight,tomato,tomato
8444,c43cc003-56f4-4d9d-b224-6948f499cf95___RS_Erly.B_7675.JPG,plant_village,test,early_blight,tomato,tomato
8445,c581e384-d3bd-4a55-a03a-761ebe1e4895___RS_Erly.B_7567.JPG,plant_village,test,early_blight,tomato,tomato
8451,c684e255-de5d-4905-b934-962180be33cb___RS_Erly.B_7353.JPG,plant_village,test,early_blight,tomato,tomato
8453,c7005da5-2322-44e9-aceb-c6abe348f98c___RS_Erly.B_6490.JPG,plant_village,test,early_blight,tomato,tomato
8454,c73fd35a-bc55-46c3-baf3-a943a6e396c5___RS_Erly.B_9563.JPG,plant_village,test,early_blight,tomato,tomato
8455,c78483c5-424f-4a5f-aab3-5b909b62a7e6___RS_Erly.B_7541.JPG,plant_village,test,early_blight,tomato,tomato
8456,c78c9d19-e83d-4c3b-a690-e6e3b95c979d___RS_Erly.B_9569.JPG,plant_village,test,early_blight,tomato,tomato
8457,c793a3d2-1f1d-486c-9140-87d2354c4874___RS_Erly.B_7545.JPG,plant_village,test,early_blight,tomato,tomato
8466,ca408b6b-bc8b-45a0-a04e-f0341169524c___RS_Erly.B_7640.JPG,plant_village,test,early_blight,tomato,tomato
8467,ca7035fa-f55d-49c7-9d89-3d513c8e35b1___RS_Erly.B_7556.JPG,plant_village,test,early_blight,tomato,tomato
8468,ca7d6cd9-e24e-43af-82c2-742a922ce421___RS_Erly.B_9488.JPG,plant_village,test,early_blight,tomato,tomato
8481,cef9fa90-aca2-4354-b79e-2486409ac685___RS_Erly.B_7563.JPG,plant_village,test,early_blight,tomato,tomato
8497,d3ebceea-8021-4168-85a4-27ef48cdaacb___RS_Erly.B_7857.JPG,plant_village,test,early_blight,tomato,tomato
8498,d3fd3d9c-60ba-432c-a4a7-049f014ecace___RS_Erly.B_7696.JPG,plant_village,test,early_blight,tomato,tomato
8505,d4d20c99-4cf3-4ecc-95ae-a964560cfeed___RS_Erly.B_9604.JPG,plant_village,test,early_blight,tomato,tomato
8509,d53bdcff-1ea7-46c7-9d46-701d104bf130___RS_Erly.B_8353.JPG,plant_village,test,early_blight,tomato,tomato
8510,d5690b72-b319-457e-a837-0e38915aab55___RS_Erly.B_7347.JPG,plant_village,test,early_blight,tomato,tomato
8511,d59a0542-4c2a-441b-8566-e1f741e917d4___RS_Erly.B_6437.JPG,plant_village,test,early_blight,tomato,tomato
8513,d60c253c-b97e-4076-8eac-bae34e1bbdc9___RS_Erly.B_7749.JPG,plant_village,test,early_blight,tomato,tomato
8523,d96c3244-39ec-4188-9870-a6e32aad81d6___RS_Erly.B_7540.JPG,plant_village,test,early_blight,tomato,tomato
8524,d98cdabc-9183-4829-aa46-d40538d25462___RS_Erly.B_7554.JPG,plant_village,test,early_blight,tomato,tomato
8527,db228bdf-309f-4dd5-a3c7-d77af0acadb8___RS_Erly.B_7584.JPG,plant_village,test,early_blight,tomato,tomato
8533,dc4e5770-ed70-4ff3-b61d-a6296faae7e1___RS_Erly.B_7568.JPG,plant_village,test,early_blight,tomato,tomato
8537,dda45973-b7a1-4080-93a2-bd7cd3e3026f___RS_Erly.B_8407.JPG,plant_village,test,early_blight,tomato,tomato
8538,de57a88b-7170-4eca-93f6-330df50fa8b5___RS_Erly.B_9541.JPG,plant_village,test,early_blight,tomato,tomato
8540,de96e7a2-6de3-4699-9680-9eb4d4e215c8___RS_Erly.B_9445.JPG,plant_village,test,early_blight,tomato,tomato
8544,df9e0c7e-59cb-4a87-abbd-66f0f78e5130___RS_Erly.B_8275.JPG,plant_village,test,early_blight,tomato,tomato
8545,dfa9f6bb-92ac-4b41-ac6c-fd2a7ddd093a___RS_Erly.B_8276.JPG,plant_village,test,early_blight,tomato,tomato
8547,e008f248-eaa3-4d65-a649-4ba7134f4c56___RS_Erly.B_9537.JPG,plant_village,test,early_blight,tomato,tomato
8555,e229da8f-a130-49c3-8f78-485842c8a994___RS_Erly.B_7462.JPG,plant_village,test,early_blight,tomato,tomato
8556,e29ee209-e895-434f-9078-db727c5a98dd___RS_Erly.B_9383.JPG,plant_village,test,early_blight,tomato,tomato
8559,e2e1bccc-15ec-47f8-8ee7-d33be16fac07___RS_Erly.B_9523.JPG,plant_village,test,early_blight,tomato,tomato
8560,e2edea17-f5cf-4496-8cce-7e421375c452___RS_Erly.B_7666.JPG,plant_village,test,early_blight,tomato,tomato
8561,e31c2f10-8b8d-4aec-9bc7-764d2995ebec___RS_Erly.B_7398.JPG,plant_village,test,early_blight,tomato,tomato
8562,e330dc16-fdf9-4eee-8b09-88bfb5537180___RS_Erly.B_7601.JPG,plant_village,test,early_blight,tomato,tomato
8564,e3aef05b-9ed6-421c-a44d-82a996b3e3bb___RS_Erly.B_7803.JPG,plant_village,test,early_blight,tomato,tomato
8566,e3e8305e-a7f1-4ac2-9ed0-7a09660b2fa3___RS_Erly.B_9447.JPG,plant_village,test,early_blight,tomato,tomato
8568,e4739018-9e7b-4251-917f-c8502e8b5e86___RS_Erly.B_9443.JPG,plant_village,test,early_blight,tomato,tomato
