,filename,source,subset,class,pred
4293,RS_Rust_1896.JPG,plant_village,test,common_rust,common_rust
4294,RS_Rust_1897.JPG,plant_village,test,common_rust,common_rust
4300,RS_Rust_1903.JPG,plant_village,test,common_rust,common_rust
4307,RS_Rust_1910.JPG,plant_village,test,common_rust,common_rust
4323,RS_Rust_1926.JPG,plant_village,test,common_rust,common_rust
4327,RS_Rust_1930.JPG,plant_village,test,common_rust,common_rust
4330,RS_Rust_1933.JPG,plant_village,test,common_rust,common_rust
4337,RS_Rust_1940.JPG,plant_village,test,common_rust,common_rust
4340,RS_Rust_1943.JPG,plant_village,test,common_rust,common_rust
4341,RS_Rust_1944.JPG,plant_village,test,common_rust,common_rust
4350,RS_Rust_1954.JPG,plant_village,test,common_rust,common_rust
4351,RS_Rust_1955.JPG,plant_village,test,common_rust,common_rust
4352,RS_Rust_1956.JPG,plant_village,test,common_rust,common_rust
4361,RS_Rust_1965.JPG,plant_village,test,common_rust,common_rust
4368,RS_Rust_1972.JPG,plant_village,test,common_rust,common_rust
4370,RS_Rust_1974.JPG,plant_village,test,common_rust,common_rust
4372,RS_Rust_1976.JPG,plant_village,test,common_rust,common_rust
4376,RS_Rust_1981.JPG,plant_village,test,common_rust,common_rust
4377,RS_Rust_1982.JPG,plant_village,test,common_rust,common_rust
4381,RS_Rust_1986.JPG,plant_village,test,common_rust,common_rust
4382,RS_Rust_1987.JPG,plant_village,test,common_rust,common_rust
4383,RS_Rust_1988.JPG,plant_village,test,common_rust,common_rust
4386,RS_Rust_1991.JPG,plant_village,test,common_rust,common_rust
4388,RS_Rust_1993.JPG,plant_village,test,common_rust,common_rust
4389,RS_Rust_1994.JPG,plant_village,test,common_rust,common_rust
4392,RS_Rust_1997.JPG,plant_village,test,common_rust,common_rust
4400,RS_Rust_2005.JPG,plant_village,test,common_rust,common_rust
4403,RS_Rust_2008.JPG,plant_village,test,common_rust,common_rust
4405,RS_Rust_2010.JPG,plant_village,test,common_rust,common_rust
4406,RS_Rust_2011.JPG,plant_village,test,common_rust,common_rust
4407,RS_Rust_2012.JPG,plant_village,test,common_rust,common_rust
4410,RS_Rust_2015.JPG,plant_village,test,common_rust,common_rust
4412,RS_Rust_2017.JPG,plant_village,test,common_rust,common_rust
4420,RS_Rust_2025.JPG,plant_village,test,common_rust,common_rust
4421,RS_Rust_2026.JPG,plant_village,test,common_rust,common_rust
4426,RS_Rust_2031.JPG,plant_village,test,common_rust,common_rust
4427,RS_Rust_2032.JPG,plant_village,test,common_rust,common_rust
4434,RS_Rust_2039.JPG,plant_village,test,common_rust,common_rust
4445,RS_Rust_2050.JPG,plant_village,test,common_rust,common_rust
4447,RS_Rust_2052.JPG,plant_village,test,common_rust,common_rust
4449,RS_Rust_2054.JPG,plant_village,test,common_rust,common_rust
4450,RS_Rust_2055.JPG,plant_village,test,common_rust,common_rust
4456,RS_Rust_2061.JPG,plant_village,test,common_rust,common_rust
4458,RS_Rust_2063.JPG,plant_village,test,common_rust,common_rust
4468,RS_Rust_2073.JPG,plant_village,test,common_rust,common_rust
4470,RS_Rust_2075.JPG,plant_village,test,common_rust,common_rust
4471,RS_Rust_2076.JPG,plant_village,test,common_rust,common_rust
4479,RS_Rust_2084.JPG,plant_village,test,common_rust,common_rust
4482,RS_Rust_2087.JPG,plant_village,test,common_rust,common_rust
4485,RS_Rust_2090.JPG,plant_village,test,common_rust,common_rust
4487,RS_Rust_2092.JPG,plant_village,test,common_rust,common_rust
4489,RS_Rust_2094.JPG,plant_village,test,common_rust,common_rust
4491,RS_Rust_2096.JPG,plant_village,test,common_rust,common_rust
4493,RS_Rust_2098.JPG,plant_village,test,common_rust,common_rust
4499,RS_Rust_2104.JPG,plant_village,test,common_rust,common_rust
4503,RS_Rust_2108.JPG,plant_village,test,common_rust,common_rust
4508,RS_Rust_2113.JPG,plant_village,test,common_rust,common_rust
4509,RS_Rust_2114.JPG,plant_village,test,common_rust,common_rust
4510,RS_Rust_2115.JPG,plant_village,test,common_rust,common_rust
4511,RS_Rust_2117.JPG,plant_village,test,common_rust,common_rust
4524,RS_Rust_2130.JPG,plant_village,test,common_rust,common_rust
4530,RS_Rust_2136.JPG,plant_village,test,common_rust,common_rust
4532,RS_Rust_2138.JPG,plant_village,test,common_rust,common_rust
4533,RS_Rust_2139.JPG,plant_village,test,common_rust,common_rust
4537,RS_Rust_2143.JPG,plant_village,test,common_rust,common_rust
4540,RS_Rust_2146.JPG,plant_village,test,common_rust,common_rust
4542,RS_Rust_2148.JPG,plant_village,test,common_rust,common_rust
4543,RS_Rust_2149.JPG,plant_village,test,common_rust,common_rust
4549,RS_Rust_2155.JPG,plant_village,test,common_rust,common_rust
4552,RS_Rust_2158.JPG,plant_village,test,common_rust,common_rust
4554,RS_Rust_2160.JPG,plant_village,test,common_rust,common_rust
4559,RS_Rust_2165.JPG,plant_village,test,common_rust,common_rust
4561,RS_Rust_2167.JPG,plant_village,test,common_rust,common_rust
4563,RS_Rust_2169.JPG,plant_village,test,common_rust,common_rust
4564,RS_Rust_2170.JPG,plant_village,test,common_rust,common_rust
4571,RS_Rust_2177.JPG,plant_village,test,common_rust,common_rust
4574,RS_Rust_2180.JPG,plant_village,test,common_rust,common_rust
4575,RS_Rust_2181.JPG,plant_village,test,common_rust,common_rust
4578,RS_Rust_2184.JPG,plant_village,test,common_rust,common_rust
4580,RS_Rust_2186.JPG,plant_village,test,common_rust,common_rust
4583,RS_Rust_2189.JPG,plant_village,test,common_rust,common_rust
4587,RS_Rust_2193.JPG,plant_village,test,common_rust,common_rust
4591,RS_Rust_2197.JPG,plant_village,test,common_rust,common_rust
4592,RS_Rust_2198.JPG,plant_village,test,common_rust,common_rust
4594,RS_Rust_2200.JPG,plant_village,test,common_rust,common_rust
4601,RS_Rust_2207.JPG,plant_village,test,common_rust,common_rust
4603,RS_Rust_2209.JPG,plant_village,test,common_rust,common_rust
4605,RS_Rust_2212.JPG,plant_village,test,common_rust,common_rust
4612,RS_Rust_2219.JPG,plant_village,test,common_rust,common_rust
4617,RS_Rust_2224.JPG,plant_village,test,common_rust,common_rust
4618,RS_Rust_2225.JPG,plant_village,test,common_rust,common_rust
4622,RS_Rust_2229.JPG,plant_village,test,common_rust,common_rust
4624,RS_Rust_2231.JPG,plant_village,test,common_rust,common_rust
4626,RS_Rust_2233.JPG,plant_village,test,common_rust,common_rust
4628,RS_Rust_2235.JPG,plant_village,test,common_rust,common_rust
4630,RS_Rust_2237.JPG,plant_village,test,common_rust,common_rust
4631,RS_Rust_2238.JPG,plant_village,test,common_rust,common_rust
4635,RS_Rust_2242.JPG,plant_village,test,common_rust,common_rust
4637,RS_Rust_2244.JPG,plant_village,test,common_rust,common_rust
4639,RS_Rust_2246.JPG,plant_village,test,common_rust,common_rust
4640,RS_Rust_2247.JPG,plant_village,test,common_rust,common_rust
4645,RS_Rust_2252.JPG,plant_village,test,common_rust,common_rust
4647,RS_Rust_2254.JPG,plant_village,test,common_rust,common_rust
4649,RS_Rust_2256.JPG,plant_village,test,common_rust,common_rust
4650,RS_Rust_2257.JPG,plant_village,test,common_rust,common_rust
4659,RS_Rust_2266.JPG,plant_village,test,common_rust,common_rust
4660,RS_Rust_2267.JPG,plant_village,test,common_rust,common_rust
4664,RS_Rust_2271.JPG,plant_village,test,common_rust,common_rust
4666,RS_Rust_2273.JPG,plant_village,test,common_rust,common_rust
4667,RS_Rust_2274.JPG,plant_village,test,common_rust,common_rust
4668,RS_Rust_2275.JPG,plant_village,test,common_rust,common_rust
4671,RS_Rust_2278.JPG,plant_village,test,common_rust,common_rust
4672,RS_Rust_2279.JPG,plant_village,test,common_rust,common_rust
4675,RS_Rust_2282.JPG,plant_village,test,common_rust,common_rust
4686,RS_Rust_2293.JPG,plant_village,test,common_rust,common_rust
4687,RS_Rust_2294.JPG,plant_village,test,common_rust,common_rust
4694,RS_Rust_2301.JPG,plant_village,test,common_rust,common_rust
4702,RS_Rust_2309.JPG,plant_village,test,common_rust,common_rust
4705,RS_Rust_2312.JPG,plant_village,test,common_rust,common_rust
4709,RS_Rust_2316.JPG,plant_village,test,common_rust,common_rust
4713,RS_Rust_2320.JPG,plant_village,test,common_rust,common_rust
4719,RS_Rust_2326.JPG,plant_village,test,common_rust,common_rust
4720,RS_Rust_2327.JPG,plant_village,test,common_rust,common_rust
4721,RS_Rust_2328.JPG,plant_village,test,common_rust,common_rust
4725,RS_Rust_2332.JPG,plant_village,test,common_rust,common_rust
4727,RS_Rust_2335.JPG,plant_village,test,common_rust,common_rust
4732,RS_Rust_2340.JPG,plant_village,test,common_rust,common_rust
4735,RS_Rust_2343.JPG,plant_village,test,common_rust,common_rust
4741,RS_Rust_2349.JPG,plant_village,test,common_rust,common_rust
4743,RS_Rust_2351.JPG,plant_village,test,common_rust,common_rust
4750,RS_Rust_2358.JPG,plant_village,test,common_rust,common_rust
4753,RS_Rust_2361.JPG,plant_village,test,common_rust,common_rust
4755,RS_Rust_2363.JPG,plant_village,test,common_rust,common_rust
4759,RS_Rust_2367.JPG,plant_village,test,common_rust,common_rust
4766,RS_Rust_2374.JPG,plant_village,test,common_rust,common_rust
4767,RS_Rust_2375.JPG,plant_village,test,common_rust,common_rust
4770,RS_Rust_2378.JPG,plant_village,test,common_rust,common_rust
4772,RS_Rust_2380.JPG,plant_village,test,common_rust,common_rust
4778,RS_Rust_2386.JPG,plant_village,test,common_rust,common_rust
4784,RS_Rust_2394.JPG,plant_village,test,common_rust,common_rust
4790,RS_Rust_2401.JPG,plant_village,test,common_rust,common_rust
4795,RS_Rust_2406.JPG,plant_village,test,common_rust,common_rust
4799,RS_Rust_2410.JPG,plant_village,test,common_rust,common_rust
4801,RS_Rust_2412.JPG,plant_village,test,common_rust,common_rust
4806,RS_Rust_2417.JPG,plant_village,test,common_rust,common_rust
4807,RS_Rust_2418.JPG,plant_village,test,common_rust,common_rust
4809,RS_Rust_2420.JPG,plant_village,test,common_rust,common_rust
4811,RS_Rust_2422.JPG,plant_village,test,common_rust,common_rust
4814,RS_Rust_2425.JPG,plant_village,test,common_rust,common_rust
4816,RS_Rust_2427.JPG,plant_village,test,common_rust,common_rust
4820,RS_Rust_2431.JPG,plant_village,test,common_rust,common_rust
4821,RS_Rust_2432.JPG,plant_village,test,common_rust,common_rust
4822,RS_Rust_2433.JPG,plant_village,test,common_rust,common_rust
4825,RS_Rust_2436.JPG,plant_village,test,common_rust,common_rust
4826,RS_Rust_2437.JPG,plant_village,test,common_rust,common_rust
4830,RS_Rust_2441.JPG,plant_village,test,common_rust,common_rust
4832,RS_Rust_2443.JPG,plant_village,test,common_rust,common_rust
4835,RS_Rust_2447.JPG,plant_village,test,common_rust,common_rust
4837,RS_Rust_2449.JPG,plant_village,test,common_rust,common_rust
4842,RS_Rust_2454.JPG,plant_village,test,common_rust,common_rust
4850,RS_Rust_2462.JPG,plant_village,test,common_rust,common_rust
4854,RS_Rust_2466.JPG,plant_village,test,common_rust,common_rust
4856,RS_Rust_2468.JPG,plant_village,test,common_rust,common_rust
4863,RS_Rust_2475.JPG,plant_village,test,common_rust,common_rust
4864,RS_Rust_2476.JPG,plant_village,test,common_rust,common_rust
4868,RS_Rust_2480.JPG,plant_village,test,common_rust,common_rust
4870,RS_Rust_2482.JPG,plant_village,test,common_rust,common_rust
4871,RS_Rust_2483.JPG,plant_village,test,common_rust,common_rust
4872,RS_Rust_2484.JPG,plant_village,test,common_rust,common_rust
4874,RS_Rust_2486.JPG,plant_village,test,common_rust,common_rust
4875,RS_Rust_2487.JPG,plant_village,test,common_rust,common_rust
4876,RS_Rust_2488.JPG,plant_village,test,common_rust,common_rust
4884,RS_Rust_2497.JPG,plant_village,test,common_rust,common_rust
4885,RS_Rust_2498.JPG,plant_village,test,common_rust,common_rust
4886,RS_Rust_2499.JPG,plant_village,test,common_rust,common_rust
4893,RS_Rust_2506.JPG,plant_village,test,common_rust,common_rust
4896,RS_Rust_2509.JPG,plant_village,test,common_rust,common_rust
4900,RS_Rust_2513.JPG,plant_village,test,common_rust,common_rust
4908,RS_Rust_2521.JPG,plant_village,test,common_rust,common_rust
4909,RS_Rust_2522.JPG,plant_village,test,common_rust,common_rust
4911,RS_Rust_2524.JPG,plant_village,test,common_rust,common_rust
4913,RS_Rust_2526.JPG,plant_village,test,common_rust,common_rust
4916,RS_Rust_2529.JPG,plant_village,test,common_rust,common_rust
4918,RS_Rust_2531.JPG,plant_village,test,common_rust,common_rust
4922,RS_Rust_2535.JPG,plant_village,test,common_rust,common_rust
4925,RS_Rust_2538.JPG,plant_village,test,common_rust,common_rust
4930,RS_Rust_2543.JPG,plant_village,test,common_rust,common_rust
4931,RS_Rust_2544.JPG,plant_village,test,common_rust,common_rust
4932,RS_Rust_2545.JPG,plant_village,test,common_rust,common_rust
4938,RS_Rust_2551.JPG,plant_village,test,common_rust,common_rust
4941,RS_Rust_2554.JPG,plant_village,test,common_rust,common_rust
4944,RS_Rust_2557.JPG,plant_village,test,common_rust,common_rust
4948,RS_Rust_2561.JPG,plant_village,test,common_rust,common_rust
4950,RS_Rust_2563.JPG,plant_village,test,common_rust,common_rust
4951,RS_Rust_2564.JPG,plant_village,test,common_rust,common_rust
4954,RS_Rust_2567.JPG,plant_village,test,common_rust,common_rust
4957,RS_Rust_2570.JPG,plant_village,test,common_rust,common_rust
4960,RS_Rust_2573.JPG,plant_village,test,common_rust,common_rust
4964,RS_Rust_2577.JPG,plant_village,test,common_rust,common_rust
4965,RS_Rust_2578.JPG,plant_village,test,common_rust,common_rust
4967,RS_Rust_2580.JPG,plant_village,test,common_rust,common_rust
4968,RS_Rust_2581.JPG,plant_village,test,common_rust,common_rust
4970,RS_Rust_2583.JPG,plant_village,test,common_rust,common_rust
4971,RS_Rust_2584.JPG,plant_village,test,common_rust,common_rust
4976,RS_Rust_2589.JPG,plant_village,test,common_rust,common_rust
4977,RS_Rust_2590.JPG,plant_village,test,common_rust,common_rust
4979,RS_Rust_2592.JPG,plant_village,test,common_rust,common_rust
4980,RS_Rust_2593.JPG,plant_village,test,common_rust,common_rust
4986,RS_Rust_2599.JPG,plant_village,test,common_rust,common_rust
4993,RS_Rust_2606.JPG,plant_village,test,common_rust,common_rust
4994,RS_Rust_2607.JPG,plant_village,test,common_rust,common_rust
5012,RS_Rust_2625.JPG,plant_village,test,common_rust,common_rust
5015,RS_Rust_2628.JPG,plant_village,test,common_rust,common_rust
5016,RS_Rust_2629.JPG,plant_village,test,common_rust,common_rust
5019,RS_Rust_2632.JPG,plant_village,test,common_rust,common_rust
5020,RS_Rust_2633.JPG,plant_village,test,common_rust,common_rust
5021,RS_Rust_2634.JPG,plant_village,test,common_rust,common_rust
5024,RS_Rust_2637.JPG,plant_village,test,common_rust,common_rust
5025,RS_Rust_2638.JPG,plant_village,test,common_rust,common_rust
5026,RS_Rust_2639.JPG,plant_village,test,common_rust,common_rust
5037,RS_Rust_2650.JPG,plant_village,test,common_rust,common_rust
5038,RS_Rust_2651.JPG,plant_village,test,common_rust,common_rust
5039,RS_Rust_2652.JPG,plant_village,test,common_rust,common_rust
5045,RS_Rust_2658.JPG,plant_village,test,common_rust,common_rust
5048,RS_Rust_2661.JPG,plant_village,test,common_rust,common_rust
5049,RS_Rust_2662.JPG,plant_village,test,common_rust,common_rust
5063,RS_Rust_2676.JPG,plant_village,test,common_rust,common_rust
5066,RS_Rust_2679.JPG,plant_village,test,common_rust,common_rust
5067,RS_Rust_2680.JPG,plant_village,test,common_rust,common_rust
5073,RS_Rust_2686.JPG,plant_village,test,common_rust,common_rust
5077,RS_Rust_2690.JPG,plant_village,test,common_rust,common_rust
5080,RS_Rust_2693.JPG,plant_village,test,common_rust,common_rust
5083,RS_Rust_2696.JPG,plant_village,test,common_rust,common_rust
5085,RS_Rust_2698.JPG,plant_village,test,common_rust,common_rust
5087,RS_Rust_2700.JPG,plant_village,test,common_rust,common_rust
5088,RS_Rust_2701.JPG,plant_village,test,common_rust,common_rust
5092,RS_Rust_2705.JPG,plant_village,test,common_rust,common_rust
5094,RS_Rust_2707.JPG,plant_village,test,common_rust,common_rust
5096,RS_Rust_2709.JPG,plant_village,test,common_rust,common_rust
5097,RS_Rust_2710.JPG,plant_village,test,common_rust,common_rust
5099,RS_Rust_2712.JPG,plant_village,test,common_rust,common_rust
5105,RS_Rust_2718.JPG,plant_village,test,common_rust,common_rust
5109,RS_Rust_2722.JPG,plant_village,test,common_rust,common_rust
5114,RS_Rust_2727.JPG,plant_village,test,common_rust,common_rust
5117,RS_Rust_2730.JPG,plant_village,test,common_rust,common_rust
5119,RS_Rust_2732.JPG,plant_village,test,common_rust,common_rust
5121,RS_Rust_2734.JPG,plant_village,test,common_rust,common_rust
5124,RS_Rust_2737.JPG,plant_village,test,common_rust,common_rust
5128,RS_Rust_2741.JPG,plant_village,test,common_rust,common_rust
5129,RS_Rust_2742.JPG,plant_village,test,common_rust,common_rust
5133,RS_Rust_2746.JPG,plant_village,test,common_rust,common_rust
5134,RS_Rust_2747.JPG,plant_village,test,common_rust,common_rust
5139,RS_Rust_2752.JPG,plant_village,test,common_rust,common_rust
5141,RS_Rust_2754.JPG,plant_village,test,common_rust,common_rust
5142,RS_Rust_2755.JPG,plant_village,test,common_rust,common_rust
5145,RS_Rust_2758.JPG,plant_village,test,common_rust,common_rust
5150,RS_Rust_2763.JPG,plant_village,test,common_rust,common_rust
5159,01c3bf88-d315-42a3-8fa1-fc80a05c97f1___R.S_HL_8189_copy.jpg,plant_village,test,healthy,healthy
5160,026bd735-b9f4-4eab-86f3-23df15dbec95___R.S_HL_7938_copy.jpg,plant_village,test,healthy,healthy
5161,028ed539-32f5-4540-a6af-466179837de9___R.S_HL_8212_copy.jpg,plant_village,test,healthy,healthy
5176,062b0c0f-94fa-4c58-b735-2ba65e4dc9b9___R.S_HL_7947_copy.jpg,plant_village,test,healthy,healthy
5177,0630fcdc-33c1-478b-882f-07da48cf8002___R.S_HL_8026_copy.jpg,plant_village,test,healthy,healthy
5178,06612347-fe75-4026-9ed0-8cb1587b60a6___R.S_HL_8130_copy.jpg,plant_village,test,healthy,healthy
5181,06ebb8a5-b811-465a-923b-849b27969bad___R.S_HL_0632_copy_5.jpg,plant_village,test,healthy,healthy
5183,06f252bb-2ceb-4ca3-a25b-3c8016ee7ee8___R.S_HL_5498_copy_2.jpg,plant_village,test,healthy,healthy
5186,07317e94-df27-4c29-bd69-6c5e54a0457d___R.S_HL_7998_copy.jpg,plant_village,test,healthy,healthy
5189,07eae7fd-96f5-4f09-ba7a-1b108987c6af___R.S_HL_0600_copy_3.jpg,plant_village,test,healthy,healthy
5190,0809c606-2a44-4c38-be5b-6321859d8829___R.S_HL_8137_copy.jpg,plant_village,test,healthy,healthy
5191,0863939a-3e44-41c2-b1a4-e603cb989993___R.S_HL_8014_copy_3.jpg,plant_village,test,healthy,healthy
5194,093cf670-66a2-4bc6-bdb5-0c3d2ea6dab2___R.S_HL_8302_copy.jpg,plant_village,test,healthy,healthy
5201,0a5cb475-a6e8-4233-b251-bc5165868730___R.S_HL_7978_copy.jpg,plant_village,test,healthy,healthy
5203,0a72d779-4df2-4365-9251-1733a1a1085c___R.S_HL_7992_copy_2.jpg,plant_village,test,healthy,healthy
5204,0a966c0b-85d0-41ea-82d2-3121f9325460___R.S_HL_8180_copy_2.jpg,plant_village,test,healthy,healthy
5210,0b703646-9307-401b-bd31-ace32353d467___R.S_HL_5499_copy_2.jpg,plant_village,test,healthy,healthy
5212,0c039121-6d23-423a-9df3-f86b3ee035da___R.S_HL_8082_copy_2.jpg,plant_village,test,healthy,healthy
5213,0ca3c51a-3f26-4668-aaad-a7924667f855___R.S_HL_8193_copy_2.jpg,plant_village,test,healthy,healthy
5215,0cff7eca-bb9e-4cc3-ad7a-23694bdba903___R.S_HL_8289_copy_2.jpg,plant_village,test,healthy,healthy
5217,0d27e784-5661-4474-9806-3453c7ef3bf5___R.S_HL_5511_copy.jpg,plant_village,test,healthy,healthy
5219,0dbd11d8-bf4d-48e1-a154-bf99de9caf64___R.S_HL_8227_copy.jpg,plant_village,test,healthy,healthy
5225,0f6d1e23-9ac3-4d2d-bd32-9b0cb91bf4e3___R.S_HL_0625_copy.jpg,plant_village,test,healthy,healthy
5231,0fdec9d5-d84a-45aa-94c5-9b66f192dd8c___R.S_HL_8019_copy_2.jpg,plant_village,test,healthy,healthy
5233,1009c64f-a31c-49fb-9eb4-b6373a588dd0___R.S_HL_5490_copy_3.jpg,plant_village,test,healthy,healthy
5234,1035c09e-6caa-4bab-8faa-d64d539fa9a1___R.S_HL_0626copy.jpg,plant_village,test,healthy,healthy
5237,10d94b50-caeb-48d2-8a4d-79a9ccbae1ea___R.S_HL_8104_copy.jpg,plant_village,test,healthy,healthy
5238,10f7f563-e9bf-4ac6-8fc9-497ba8d01024___R.S_HL_5495_copy.jpg,plant_village,test,healthy,healthy
5240,116ba4e1-7cd5-4d4e-b876-5212a41a0ab3___R.S_HL_8201_copy_.jpg,plant_village,test,healthy,healthy
5242,11c1e3ce-73d1-4338-8939-473087e9dcbb___R.S_HL_0604.JPG,plant_village,test,healthy,healthy
5247,139db478-1c5e-4749-9b14-885376bfd8e3___R.S_HL_5493_copy_3.jpg,plant_village,test,healthy,healthy
5255,15297d24-b99b-4c9b-91b5-c09057867aef___R.S_HL_8028_copy.jpg,plant_village,test,healthy,healthy
5259,15ae6db6-3718-49bf-8b93-e0a3d692a3af___R.S_HL_7901_copy.jpg,plant_village,test,healthy,healthy
5261,15e8fdce-816e-4a57-ae54-10ba5638fb0a___R.S_HL_0618_copy.jpg,plant_village,test,healthy,healthy
5262,16013375-da25-4dec-b531-131bed86f025___R.S_HL_5498_copy.jpg,plant_village,test,healthy,healthy
5271,16c3cff6-3abb-4af5-979a-9ab375e4a9b1___R.S_HL_5562_copy.jpg,plant_village,test,healthy,healthy
5277,1831304d-96dd-410b-a246-e267a3f61577___R.S_HL_5524_copy.jpg,plant_village,test,healthy,healthy
5278,184d5681-6ec2-448b-8474-f7392faec235___R.S_HL_7975_copy.jpg,plant_village,test,healthy,healthy
5281,18bb5247-d11a-40dd-894a-adbb27a73ed4___R.S_HL_8183_copy.jpg,plant_village,test,healthy,healthy
5286,19554ea5-21a6-44aa-8979-2ead3c73dd62___R.S_HL_7932_copy_2.jpg,plant_village,test,healthy,healthy
5290,19f6234f-30e6-41e1-90bf-8204612bb150___R.S_HL_8223_copy.jpg,plant_village,test,healthy,healthy
5294,1a95abb5-1e21-47ce-a1d9-fc9d235a2da6___R.S_HL_5537_copy_3.jpg,plant_village,test,healthy,healthy
5298,1b1d1d6a-efe6-4c39-91a6-5d289b4e469b___R.S_HL_5525_copy_2.jpg,plant_village,test,healthy,healthy
5299,1b2f5c24-e2af-47cf-b9c2-f2b8c4c25a3f___R.S_HL_7990_copy.jpg,plant_village,test,healthy,healthy
5300,1b875461-1cca-41b8-bc3b-34b5940f33a8___R.S_HL_8036_copy_2.jpg,plant_village,test,healthy,healthy
5305,1cf6abd0-261e-4a8c-92b4-92320be88999___R.S_HL_8121_copy_2.jpg,plant_village,test,healthy,healthy
5307,1d424e91-e89b-4cf8-a0e9-48fc345cb9c4___R.S_HL_8299_copy.jpg,plant_village,test,healthy,healthy
5316,1e9a7e5a-0097-41bf-a3ac-e6fead20a83f___R.S_HL_8176_copy.jpg,plant_village,test,healthy,healthy
5322,201141a7-69a3-40b2-90fd-da538cf10ffa___R.S_HL_7908_copy.jpg,plant_village,test,healthy,healthy
5326,21380f6b-1ccb-4aa3-9cf6-af8d85b8925e___R.S_HL_8340_copy.jpg,plant_village,test,healthy,healthy
5327,216989d3-2721-4c2d-b279-763d393d8c03___R.S_HL_7879_copy.jpg,plant_village,test,healthy,healthy
5335,22e495d5-0daa-4cf6-8555-61f26d091b66___R.S_HL_8061_copy.jpg,plant_village,test,healthy,healthy
5337,23e5ca0e-c7c3-4b27-b3b7-a0bb4ecbe177___R.S_HL_8245_copy.jpg,plant_village,test,healthy,healthy
5339,24b7217d-11c2-4737-a7ba-355a04e4c284___R.S_HL_8153_copy.jpg,plant_village,test,healthy,healthy
5343,254d1f23-8a22-4f21-9d5e-0c66733f102f___R.S_HL_8083_copy.jpg,plant_village,test,healthy,healthy
5345,25c29dbe-f9fd-4e65-a47f-501fd5d7ba86___R.S_HL_8116_copy_3.jpg,plant_village,test,healthy,healthy
5347,270ba8ed-21f5-43cc-b401-7b643ce5f65d___R.S_HL_8090_copy_2.jpg,plant_village,test,healthy,healthy
5358,28e63fb7-865f-48d1-9324-e1c214e73f5b___R.S_HL_7979_copy.jpg,plant_village,test,healthy,healthy
